participantID, age, gender, education, IUIPC, ownership, data, device, recipient, likert
300, 23, Male, Somecollege, 70, No, " videos of you (with an inward-facing camera) at random ", cubetastic3000, public, 4 
300, 23, Male, Somecollege, 70, No, " videos at work (with an outward-facing camera) ", cubetastic3000, work, 3 
300, 23, Male, Somecollege, 70, No, " a video of you intoxicated ", cubetastic3000, public, 3 
300, 23, Male, Somecollege, 70, No, " your username for websites ", cubetastic3000, public, 3 
1064, 24, Other, Masters, 70, No, "unmuted a call", smartphone, noone, 5 
1064, 24, Other, Masters, 70, No, "sent premium texts or calls", smartphone, noone, 5 
1064, 24, Other, Masters, 70, No, " your gender ", cubetastic3000, appserver, 5 
1064, 24, Other, Masters, 70, No, " your fingerprint somehow ", cubetastic3000, appserver, 5 
1064, 24, Other, Masters, 70, No, " who you were spending time with ", cubetastic3000, friends, 5 
1064, 24, Other, Masters, 70, No, " shared photos you which are already on your device ", cubetastic3000, friends, 5 
1064, 24, Other, Masters, 70, No, " a photo of you intoxicated ", cubetastic3000, friends, 5 
1064, 24, Other, Masters, 70, No, " videos of people (with an outward-facing camera) at random ", cubetastic3000, public, 5 
120, 30, Male, Bachelors, 62, No, "unmuted a call", smartphone, noone, 4 
120, 30, Male, Bachelors, 62, No, "sent premium texts or calls", smartphone, noone, 5 
120, 30, Male, Bachelors, 62, No, " your gender ", cubetastic3000, public, 2 
120, 30, Male, Bachelors, 62, No, " copied and uploaded audio recordings you made on your device ", cubetastic3000, friends, 5 
120, 30, Male, Bachelors, 62, No, " recorded your passing conversations ", cubetastic3000, appserver, 4 
120, 30, Male, Bachelors, 62, No, " a video of you intoxicated ", cubetastic3000, work, 5 
120, 30, Male, Bachelors, 62, No, " where you work somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, appserver, 4 
1049, 48, Female, Somecollege, 59, No, "connected to a bluetooth device", smartphone, noone, 4 
1049, 48, Female, Somecollege, 59, No, "sent premium texts or calls", smartphone, noone, 5 
1049, 48, Female, Somecollege, 59, No, " when you are busy or interruptible ", cubetastic3000, appserver, 4 
1049, 48, Female, Somecollege, 59, No, " recorded your passing conversations ", cubetastic3000, friends, 5 
1049, 48, Female, Somecollege, 59, No, " an incriminating photo of you doing something embarrassing ", cubetastic3000, work, 5 
1049, 48, Female, Somecollege, 59, No, " your social security number ", cubetastic3000, work, 5 
1049, 48, Female, Somecollege, 59, No, " your bank account information ", cubetastic3000, friends, 5 
1049, 48, Female, Somecollege, 59, No, " your bank account information ", cubetastic3000, work, 5 
1440, 29, Male, Somecollege, 48, No, "vibration", smartphone, noone, 1 
1440, 29, Male, Somecollege, 48, No, "connected to a bluetooth device", smartphone, noone, 5 
1440, 29, Male, Somecollege, 48, No, " your fingerprint somehow ", cubetastic3000, public, 1 
1440, 29, Male, Somecollege, 48, No, " when and how well you are sleeping ", cubetastic3000, friends, 1 
1440, 29, Male, Somecollege, 48, No, " recorded your passing conversations ", cubetastic3000, public, 5 
1440, 29, Male, Somecollege, 48, No, " a picture of your signature ", cubetastic3000, work, 5 
1440, 29, Male, Somecollege, 48, No, " a video of you entering in your PIN at an ATM ", cubetastic3000, public, 5 
1440, 29, Male, Somecollege, 48, No, " your bank account information ", cubetastic3000, public, 5 
1229, 24, Male, Bachelors, 66, No, "vibration", smartphone, noone, 3 
1229, 24, Male, Bachelors, 66, No, "sent premium texts or calls", smartphone, noone, 5 
1229, 24, Male, Bachelors, 66, No, " when you were happy or having fun ", cubetastic3000, friends, 4 
1229, 24, Male, Bachelors, 66, No, " photos of you (with an inward-facing camera) at home ", cubetastic3000, work, 5 
1229, 24, Male, Bachelors, 66, No, " shared videos others sent you saved on your device ", cubetastic3000, work, 5 
1229, 24, Male, Bachelors, 66, No, " a picture of your signature ", cubetastic3000, work, 5 
1229, 24, Male, Bachelors, 66, No, " where you work somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, friends, 5 
1229, 24, Male, Bachelors, 66, No, " how much you use your phone ", cubetastic3000, public, 5 
1360, 21, Female, Somecollege, 62, No, "vibration", smartphone, noone, 4 
1360, 21, Female, Somecollege, 62, No, "unmuted a call", smartphone, noone, 5 
1360, 21, Female, Somecollege, 62, No, " when, how, and how much you exercise ", cubetastic3000, work, 5 
1360, 21, Female, Somecollege, 62, No, " copied and uploaded sounds saved on your device (notification noises, etc.) ", cubetastic3000, public, 5 
1360, 21, Female, Somecollege, 62, No, " an incriminating photo of you doing something embarrassing ", cubetastic3000, friends, 5 
1360, 21, Female, Somecollege, 62, No, " shared videos you downloaded on the internet saved on your device ", cubetastic3000, work, 5 
1360, 21, Female, Somecollege, 62, No, " videos of people (with an outward-facing camera) at random ", cubetastic3000, work, 5 
1360, 21, Female, Somecollege, 62, No, " what medication you take ", cubetastic3000, friends, 5 
1217, 21, Female, Highschool, 62, No, "unmuted a call", smartphone, noone, 5 
1217, 21, Female, Highschool, 62, No, "sent premium texts or calls", smartphone, noone, 5 
1217, 21, Female, Highschool, 62, No, " shared videos you which are already on your device ", cubetastic3000, work, 5 
1217, 21, Female, Highschool, 62, No, " an incriminating video of you doing something embarrassing ", cubetastic3000, friends, 5 
1217, 21, Female, Highschool, 62, No, " a video of you entering in your PIN at an ATM ", cubetastic3000, work, 5 
1217, 21, Female, Highschool, 62, No, " where you are very accurately (more than GPS, like where you are in a room) ", cubetastic3000, public, 5 
1217, 21, Female, Highschool, 62, No, " where you are currently going (by observing maps, etc.) ", cubetastic3000, friends, 3 
1217, 21, Female, Highschool, 62, No, " how much money you have ", cubetastic3000, appserver, 3 
430, 38, Male, Bachelors, 52, No, "vibration", smartphone, noone, 2 
430, 38, Male, Bachelors, 52, No, "connected to a bluetooth device", smartphone, noone, 2 
430, 38, Male, Bachelors, 52, No, " your age ", cubetastic3000, appserver, 2 
430, 38, Male, Bachelors, 52, No, " the language you were speaking ", cubetastic3000, friends, 2 
430, 38, Male, Bachelors, 52, No, " how you were feeling based on heart rate, breathing, and/or temperature ", cubetastic3000, friends, 2 
430, 38, Male, Bachelors, 52, No, " when you are busy or interruptible ", cubetastic3000, appserver, 3 
430, 38, Male, Bachelors, 52, No, " what television shows you watch ", cubetastic3000, public, 4 
430, 38, Male, Bachelors, 52, No, " what websites you go to ", cubetastic3000, appserver, 5 
1945, 24, Male, Bachelors, 39, No, "vibration", smartphone, noone, 3 
1945, 24, Male, Bachelors, 39, No, "took screenshots while using other apps", smartphone, noone, 4 
1945, 24, Male, Bachelors, 39, No, " your age ", cubetastic3000, friends, 1 
1945, 24, Male, Bachelors, 39, No, " copied and uploaded music from your device ", cubetastic3000, appserver, 4 
1945, 24, Male, Bachelors, 39, No, " recorded your phone conversations ", cubetastic3000, appserver, 5 
1945, 24, Male, Bachelors, 39, No, " a photo of you unclothed ", cubetastic3000, work, 5 
1945, 24, Male, Bachelors, 39, No, " shared videos you downloaded on the internet saved on your device ", cubetastic3000, appserver, 4 
1945, 24, Male, Bachelors, 39, No, " your username and password for websites ", cubetastic3000, appserver, 3 
1421, 51, Female, Bachelors, 51, No, "unmuted a call", smartphone, noone, 4 
1421, 51, Female, Bachelors, 51, No, "sent premium texts or calls", smartphone, noone, 4 
1421, 51, Female, Bachelors, 51, No, " your age ", cubetastic3000, appserver, 1 
1421, 51, Female, Bachelors, 51, No, " the language you were speaking ", cubetastic3000, work, 1 
1421, 51, Female, Bachelors, 51, No, " photos of you (with an inward-facing camera) at random ", cubetastic3000, public, 5 
1421, 51, Female, Bachelors, 51, No, " videos at work (with an outward-facing camera) ", cubetastic3000, work, 5 
1421, 51, Female, Bachelors, 51, No, " where you are currently going (by observing maps, etc.) ", cubetastic3000, friends, 5 
1421, 51, Female, Bachelors, 51, No, " how much you use your computer ", cubetastic3000, public, 5 
792, 29, Male, Bachelors, 66, No, "unmuted a call", smartphone, noone, 5 
792, 29, Male, Bachelors, 66, No, "sent premium texts or calls", smartphone, noone, 5 
792, 29, Male, Bachelors, 66, No, " when you were lying, nervous, or stressed ", cubetastic3000, appserver, 5 
792, 29, Male, Bachelors, 66, No, " shared photos others sent to you saved on your device ", cubetastic3000, friends, 5 
792, 29, Male, Bachelors, 66, No, " an incriminating photo of you doing something embarrassing ", cubetastic3000, friends, 5 
792, 29, Male, Bachelors, 66, No, " a photo of you intoxicated ", cubetastic3000, appserver, 5 
792, 29, Male, Bachelors, 66, No, " where you are (like a GPS) ", cubetastic3000, work, 4 
792, 29, Male, Bachelors, 66, No, " when and how much you spend time alone ", cubetastic3000, friends, 4 
1518, 23, Male, Bachelors, 48, No, "took screenshots while using other apps", smartphone, noone, 4 
1518, 23, Male, Bachelors, 48, No, "sent premium texts or calls", smartphone, noone, 5 
1518, 23, Male, Bachelors, 48, No, "unmuted a call", cubetastic3000, noone, 5 
1518, 23, Male, Bachelors, 48, No, " how you were feeling based on heart rate, breathing, and/or temperature ", cubetastic3000, work, 5 
1518, 23, Male, Bachelors, 48, No, " shared photos others sent to you saved on your device ", cubetastic3000, appserver, 5 
1518, 23, Male, Bachelors, 48, No, " where you work somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, friends, 5 
1518, 23, Male, Bachelors, 48, No, " what television shows you watch ", cubetastic3000, friends, 5 
1518, 23, Male, Bachelors, 48, No, " your social security number ", cubetastic3000, public, 5 
121, 34, Male, Masters, 65, No, "vibration", smartphone, noone, 2 
121, 34, Male, Masters, 65, No, "sent premium texts or calls", smartphone, noone, 5 
121, 34, Male, Masters, 65, No, " your gender ", cubetastic3000, appserver, 1 
121, 34, Male, Masters, 65, No, " when you are sick or healthy ", cubetastic3000, work, 5 
121, 34, Male, Masters, 65, No, " what medical conditions you have ", cubetastic3000, friends, 5 
121, 34, Male, Masters, 65, No, " how close you are to other people you interact with ", cubetastic3000, appserver, 4 
121, 34, Male, Masters, 65, No, " shared videos you downloaded on the internet saved on your device ", cubetastic3000, appserver, 5 
121, 34, Male, Masters, 65, No, " what medication you take ", cubetastic3000, appserver, 4 
485, 27, Male, Somecollege, 48, No, "unmuted a call", smartphone, noone, 4 
485, 27, Male, Somecollege, 48, No, "took screenshots while using other apps", smartphone, noone, 5 
485, 27, Male, Somecollege, 48, No, " the language you were speaking ", cubetastic3000, friends, 2 
485, 27, Male, Somecollege, 48, No, " when you are sick or healthy ", cubetastic3000, public, 4 
485, 27, Male, Somecollege, 48, No, " photos of people (with an outward-facing camera) at random ", cubetastic3000, appserver, 4 
485, 27, Male, Somecollege, 48, No, " videos of you (with an inward-facing camera) at home ", cubetastic3000, public, 3 
485, 27, Male, Somecollege, 48, No, " your credit card information ", cubetastic3000, work, 5 
485, 27, Male, Somecollege, 48, No, " how much money you have ", cubetastic3000, appserver, 5 
1858, 23, Female, Bachelors, 62, No, "unmuted a call", smartphone, noone, 3 
1858, 23, Female, Bachelors, 62, No, "sent premium texts or calls", smartphone, noone, 5 
1858, 23, Female, Bachelors, 62, No, " recorded your passing conversations ", cubetastic3000, work, 5 
1858, 23, Female, Bachelors, 62, No, " an incriminating video of you doing something embarrassing ", cubetastic3000, work, 5 
1858, 23, Female, Bachelors, 62, No, " an incriminating video of you doing something embarrassing ", cubetastic3000, public, 5 
1858, 23, Female, Bachelors, 62, No, " a video of you entering in a digital passcode to a locked door ", cubetastic3000, work, 5 
1858, 23, Female, Bachelors, 62, No, " your username for websites ", cubetastic3000, appserver, 4 
413, 26, Male, Somecollege, 49, No, "vibration", smartphone, noone, 4 
413, 26, Male, Somecollege, 49, No, "took screenshots while using other apps", smartphone, noone, 5 
413, 26, Male, Somecollege, 49, No, " how you were feeling based on heart rate, breathing, and/or temperature ", cubetastic3000, appserver, 5 
413, 26, Male, Somecollege, 49, No, " when, how much, and what you are eating ", cubetastic3000, public, 5 
413, 26, Male, Somecollege, 49, No, " what medical conditions you have ", cubetastic3000, work, 5 
413, 26, Male, Somecollege, 49, No, " recorded your work conversations ", cubetastic3000, work, 5 
413, 26, Male, Somecollege, 49, No, " your credit card information ", cubetastic3000, work, 5 
413, 26, Male, Somecollege, 49, No, " how much money you have ", cubetastic3000, friends, 5 
1327, 27, Female, Bachelors, 65, No, "vibration", smartphone, noone, 4 
1327, 27, Female, Bachelors, 65, No, "connected to a bluetooth device", smartphone, noone, 5 
1327, 27, Female, Bachelors, 65, No, "sent premium texts or calls", cubetastic3000, noone, 5 
1327, 27, Female, Bachelors, 65, No, " what medical conditions you have ", cubetastic3000, friends, 5 
1327, 27, Female, Bachelors, 65, No, " a video of you unclothed ", cubetastic3000, friends, 5 
1327, 27, Female, Bachelors, 65, No, " what medication you take ", cubetastic3000, friends, 5 
1296, 36, Male, Bachelors, 68, No, "vibration", smartphone, noone, 3 
1296, 36, Male, Bachelors, 68, No, "took screenshots while using other apps", smartphone, noone, 3 
1296, 36, Male, Bachelors, 68, No, " scanned your eye to learn your eye patterns (for eye tracking) ", cubetastic3000, work, 5 
1296, 36, Male, Bachelors, 68, No, " shared photos you which are already on your device ", cubetastic3000, work, 5 
