participantID, age, gender, education, IUIPC, data, device, recipient, likert
1021, 33, Male, Somecollege, 60, " a picture of your signature ", cubetastic3000, work, 5 
1021, 33, Male, Somecollege, 60, " your username for websites ", cubetastic3000, friends, 5 
2389, 25, Female, Masters, 59, "vibration", smartphone, noone, 3 
2389, 25, Female, Masters, 59, "connected to a bluetooth device", smartphone, noone, 2 
2389, 25, Female, Masters, 59, " recorded your phone conversations ", cubetastic3000, work, 2 
2389, 25, Female, Masters, 59, " an incriminating photo of you doing something embarrassing ", cubetastic3000, work, 1 
2389, 25, Female, Masters, 59, " a photo of you off-guard ", cubetastic3000, work, 1 
2389, 25, Female, Masters, 59, " videos at work (with an outward-facing camera) ", cubetastic3000, work, 1 
2389, 25, Female, Masters, 59, " how much you use your phone ", cubetastic3000, public, 1 
2389, 25, Female, Masters, 59, " what medication you take ", cubetastic3000, public, 1 
1927, 34, Male, Somecollege, 68, "vibration", smartphone, noone, 4 
1927, 34, Male, Somecollege, 68, "connected to a bluetooth device", smartphone, noone, 4 
1927, 34, Male, Somecollege, 68, " videos of people (with an outward-facing camera) at random ", cubetastic3000, public, 5 
1927, 34, Male, Somecollege, 68, " videos of you (with an inward-facing camera) at home ", cubetastic3000, appserver, 4 
1927, 34, Male, Somecollege, 68, " where you are currently going (by observing maps, etc.) ", cubetastic3000, work, 5 
1927, 34, Male, Somecollege, 68, " how much you use your phone ", cubetastic3000, public, 5 
1927, 34, Male, Somecollege, 68, " what products you buy ", cubetastic3000, work, 5 
1927, 34, Male, Somecollege, 68, " your bank account information ", cubetastic3000, public, 5 
1950, 34, Male, Bachelors, 68, "connected to a bluetooth device", smartphone, noone, 2 
1950, 34, Male, Bachelors, 68, "sent premium texts or calls", smartphone, noone, 5 
1950, 34, Male, Bachelors, 68, " what medical conditions you have ", cubetastic3000, work, 5 
1950, 34, Male, Bachelors, 68, " recorded the sound around you ", cubetastic3000, work, 4 
1950, 34, Male, Bachelors, 68, " photos of you (with an inward-facing camera) at random ", cubetastic3000, friends, 3 
1950, 34, Male, Bachelors, 68, " a photo of you unclothed ", cubetastic3000, friends, 5 
1950, 34, Male, Bachelors, 68, " what websites you go to ", cubetastic3000, friends, 5 
1100, 35, Male, Somecollege, 65, "connected to a bluetooth device", smartphone, noone, 1 
1100, 35, Male, Somecollege, 65, "sent premium texts or calls", smartphone, noone, 5 
1100, 35, Male, Somecollege, 65, " when you were lying, nervous, or stressed ", cubetastic3000, work, 5 
1100, 35, Male, Somecollege, 65, " when you are busy or interruptible ", cubetastic3000, work, 2 
1100, 35, Male, Somecollege, 65, " recorded the sound around you ", cubetastic3000, public, 5 
1100, 35, Male, Somecollege, 65, " photos at work (with an outward-facing camera) ", cubetastic3000, appserver, 4 
1100, 35, Male, Somecollege, 65, " a video of you unclothed ", cubetastic3000, friends, 5 
1100, 35, Male, Somecollege, 65, " your address ", cubetastic3000, appserver, 2 
1084, 34, None, Somehighschool, 66, "vibration", smartphone, noone, 1 
1084, 34, None, Somehighschool, 66, "connected to a bluetooth device", smartphone, noone, 3 
1084, 34, None, Somehighschool, 66, " the language you were speaking ", cubetastic3000, public, 4 
1084, 34, None, Somehighschool, 66, " how close you are to other people you interact with ", cubetastic3000, public, 5 
1084, 34, None, Somehighschool, 66, " videos at work (with an outward-facing camera) ", cubetastic3000, work, 4 
1084, 34, None, Somehighschool, 66, " a video of you unclothed ", cubetastic3000, friends, 3 
1084, 34, None, Somehighschool, 66, " where you work somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, appserver, 3 
1084, 34, None, Somehighschool, 66, " what television shows you watch ", cubetastic3000, work, 3 
644, 30, Female, Bachelors, 55, "vibration", smartphone, noone, 1 
644, 30, Female, Bachelors, 55, "took screenshots while using other apps", smartphone, noone, 5 
644, 30, Female, Bachelors, 55, " your fingerprint somehow with ", cubetastic3000, friends, 5 
644, 30, Female, Bachelors, 55, " when and how well you are sleeping ", cubetastic3000, appserver, 3 
644, 30, Female, Bachelors, 55, " copied and uploaded sounds saved on your device (notification noises, etc.) ", cubetastic3000, appserver, 2 
644, 30, Female, Bachelors, 55, " an incriminating video of you doing something embarrassing ", cubetastic3000, appserver, 5 
644, 30, Female, Bachelors, 55, " where you live somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, appserver, 5 
644, 30, Female, Bachelors, 55, " what television shows you watch ", cubetastic3000, friends, 3 
2330, 25, Female, Masters, 58, "vibration", smartphone, noone, 2 
2330, 25, Female, Masters, 58, "took screenshots while using other apps", smartphone, noone, 3 
2330, 25, Female, Masters, 58, " recorded you talking to yourself (making voice notes) ", cubetastic3000, appserver, 4 
2330, 25, Female, Masters, 58, " a video of you entering in a digital passcode to a locked door ", cubetastic3000, public, 5 
2330, 25, Female, Masters, 58, " how much you use your computer ", cubetastic3000, friends, 2 
2330, 25, Female, Masters, 58, " what medication you take ", cubetastic3000, work, 5 
2330, 25, Female, Masters, 58, " what products you buy ", cubetastic3000, appserver, 3 
2330, 25, Female, Masters, 58, " your name ", cubetastic3000, friends, 2 
1218, 33, Male, Somecollege, 65, "sent premium texts or calls", smartphone, noone, 5 
1218, 33, Male, Somecollege, 65, " your heart rate ", cubetastic3000, friends, 2 
1218, 33, Male, Somecollege, 65, " how you were feeling based on heart rate, breathing, and/or temperature ", cubetastic3000, work, 1 
1218, 33, Male, Somecollege, 65, " a photo of you intoxicated ", cubetastic3000, work, 1 
1218, 33, Male, Somecollege, 65, " where you are (like a GPS) ", cubetastic3000, public, 3 
1218, 33, Male, Somecollege, 65, " your social security number ", cubetastic3000, appserver, 5 
1218, 33, Male, Somecollege, 65, " how much debt you have ", cubetastic3000, public, 5 
866, 24, Female, Bachelors, 68, "connected to a bluetooth device", smartphone, noone, 4 
866, 24, Female, Bachelors, 68, "unmuted a call", smartphone, noone, 5 
866, 24, Female, Bachelors, 68, " your fingerprint somehow ", cubetastic3000, appserver, 5 
866, 24, Female, Bachelors, 68, " scanned your eye to learn your eye patterns (for eye tracking) ", cubetastic3000, friends, 5 
866, 24, Female, Bachelors, 68, " when you are sick or healthy ", cubetastic3000, friends, 5 
866, 24, Female, Bachelors, 68, " when you were happy or having fun ", cubetastic3000, public, 5 
866, 24, Female, Bachelors, 68, " your username for websites ", cubetastic3000, work, 5 
866, 24, Female, Bachelors, 68, " your credit card information ", cubetastic3000, appserver, 5 
2263, 45, Male, Masters, 67, "vibration", smartphone, noone, 4 
2263, 45, Male, Masters, 67, "sent premium texts or calls", smartphone, noone, 5 
2263, 45, Male, Masters, 67, "sent premium texts or calls", cubetastic3000, noone, 5 
2263, 45, Male, Masters, 67, " the language you were speaking ", cubetastic3000, work, 5 
2263, 45, Male, Masters, 67, " when, how much, and what you are eating ", cubetastic3000, appserver, 5 
2263, 45, Male, Masters, 67, " videos at work (with an outward-facing camera) ", cubetastic3000, friends, 5 
2263, 45, Male, Masters, 67, " how much you use your computer ", cubetastic3000, friends, 5 
2263, 45, Male, Masters, 67, " your bank account information ", cubetastic3000, appserver, 5 
517, 19, Male, Somecollege, 63, "connected to a bluetooth device", smartphone, noone, 2 
517, 19, Male, Somecollege, 63, "took screenshots while using other apps", smartphone, noone, 5 
517, 19, Male, Somecollege, 63, " shared photos you which are already on your device ", cubetastic3000, work, 4 
517, 19, Male, Somecollege, 63, " an incriminating photo of you doing something embarrassing ", cubetastic3000, public, 5 
517, 19, Male, Somecollege, 63, " shared videos others sent you saved on your device ", cubetastic3000, friends, 4 
517, 19, Male, Somecollege, 63, " how much you use your phone ", cubetastic3000, work, 4 
517, 19, Male, Somecollege, 63, " how much you use your phone ", cubetastic3000, appserver, 3 
517, 19, Male, Somecollege, 63, " your address ", cubetastic3000, work, 5 
1473, 24, Male, Bachelors, 53, "connected to a bluetooth device", smartphone, noone, 1 
1473, 24, Male, Bachelors, 53, "took screenshots while using other apps", smartphone, noone, 4 
1473, 24, Male, Bachelors, 53, " scanned your eye to learn your eye patterns (for eye tracking) ", cubetastic3000, friends, 2 
1473, 24, Male, Bachelors, 53, " when you were happy or having fun ", cubetastic3000, public, 3 
1473, 24, Male, Bachelors, 53, " when and how much you spend time alone ", cubetastic3000, public, 3 
1473, 24, Male, Bachelors, 53, " how much you use your computer ", cubetastic3000, friends, 3 
1473, 24, Male, Bachelors, 53, " your social security number ", cubetastic3000, friends, 5 
1473, 24, Male, Bachelors, 53, " your username and password for websites ", cubetastic3000, appserver, 4 
989, 41, Female, Bachelors, 61, "vibration", smartphone, noone, 2 
989, 41, Female, Bachelors, 61, "unmuted a call", smartphone, noone, 5 
989, 41, Female, Bachelors, 61, " your gender ", cubetastic3000, appserver, 1 
989, 41, Female, Bachelors, 61, " who you were spending time with ", cubetastic3000, appserver, 3 
989, 41, Female, Bachelors, 61, " copied and uploaded sounds saved on your device (notification noises, etc.) ", cubetastic3000, appserver, 3 
989, 41, Female, Bachelors, 61, " an incriminating video of you doing something embarrassing ", cubetastic3000, work, 5 
989, 41, Female, Bachelors, 61, " where you live somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, friends, 5 
989, 41, Female, Bachelors, 61, " your bank account information ", cubetastic3000, work, 5 
2329, 33, Female, Masters, 61, "took screenshots while using other apps", smartphone, noone, 5 
2329, 33, Female, Masters, 61, "sent premium texts or calls", smartphone, noone, 5 
2329, 33, Female, Masters, 61, "took screenshots while using other apps", cubetastic3000, noone, 5 
2329, 33, Female, Masters, 61, " when you are busy or interruptible ", cubetastic3000, appserver, 1 
2329, 33, Female, Masters, 61, " photos at work (with an outward-facing camera) ", cubetastic3000, appserver, 5 
2329, 33, Female, Masters, 61, " videos of you (with an inward-facing camera) at random ", cubetastic3000, public, 5 
2329, 33, Female, Masters, 61, " videos of people (with an outward-facing camera) at random ", cubetastic3000, public, 5 
2329, 33, Female, Masters, 61, " a video of you entering in a digital passcode to a locked door ", cubetastic3000, public, 5 
252, 52, Female, Bachelors, 68, "connected to a bluetooth device", smartphone, noone, 5 
252, 52, Female, Bachelors, 68, "unmuted a call", smartphone, noone, 5 
252, 52, Female, Bachelors, 68, " when you were lying, nervous, or stressed ", cubetastic3000, public, 5 
252, 52, Female, Bachelors, 68, " how close you are to other people you interact with ", cubetastic3000, public, 5 
252, 52, Female, Bachelors, 68, " when you were happy or having fun ", cubetastic3000, appserver, 5 
252, 52, Female, Bachelors, 68, " copied and uploaded music from your device ", cubetastic3000, work, 5 
252, 52, Female, Bachelors, 68, " photos at work (with an outward-facing camera) ", cubetastic3000, work, 5 
252, 52, Female, Bachelors, 68, " how much money you have ", cubetastic3000, friends, 5 
1781, 31, Male, Bachelors, 56, "vibration", smartphone, noone, 1 
1781, 31, Male, Bachelors, 56, "connected to a bluetooth device", smartphone, noone, 4 
1781, 31, Male, Bachelors, 56, " copied and uploaded audio recordings you made on your device ", cubetastic3000, public, 5 
1781, 31, Male, Bachelors, 56, " recorded you talking to yourself (making voice notes) ", cubetastic3000, public, 5 
1781, 31, Male, Bachelors, 56, " videos at work (with an outward-facing camera) ", cubetastic3000, friends, 5 
1781, 31, Male, Bachelors, 56, " where you live somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, appserver, 5 
1781, 31, Male, Bachelors, 56, " when and how much you spend time alone ", cubetastic3000, friends, 5 
1781, 31, Male, Bachelors, 56, " your address ", cubetastic3000, appserver, 5 
591, 39, Male, Bachelors, 70, "vibration", smartphone, noone, 1 
591, 39, Male, Bachelors, 70, "unmuted a call", smartphone, noone, 3 
591, 39, Male, Bachelors, 70, " your age ", cubetastic3000, friends, 5 
591, 39, Male, Bachelors, 70, " your age ", cubetastic3000, public, 5 
591, 39, Male, Bachelors, 70, " when and how well you are sleeping ", cubetastic3000, public, 5 
591, 39, Male, Bachelors, 70, " when you were happy or having fun ", cubetastic3000, public, 5 
591, 39, Male, Bachelors, 70, " your bank account information ", cubetastic3000, public, 5 
1255, 28, Male, Bachelors, 62, "connected to a bluetooth device", smartphone, noone, 1 
1255, 28, Male, Bachelors, 62, "unmuted a call", smartphone, noone, 4 
1255, 28, Male, Bachelors, 62, " when you were happy or having fun ", cubetastic3000, friends, 3 
1255, 28, Male, Bachelors, 62, " photos of you (with an inward-facing camera) at home ", cubetastic3000, work, 5 
1255, 28, Male, Bachelors, 62, " videos of you (with an inward-facing camera) at random ", cubetastic3000, friends, 5 
1255, 28, Male, Bachelors, 62, " an incriminating video of you doing something embarrassing ", cubetastic3000, public, 5 
